"component"	"Category"	"Term_accession"	"Term_description"	"Count_query"	"Pop_query"	"Count_universe"	"Pop_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"PC1"	"GO_MF"	"0000981"	"DNA-binding transcription factor activity, RNA polymerase II-specific "	43	634	301	6459	6.62460567823344	4.66016411209166	0.0313585184930542	1	1.4215391387279	"O15156;O43186;O60481;O95600;P14651;P15036;P19419;P23511;P31314;P37275;P41162;P42229;P50548;P52744;P55055;P56177;P56693;P78411;Q00978;Q01892;Q02447;Q03923;Q04741;Q13485;Q14186;Q15306;Q8NHW3;Q8TDD2;Q96KN3;Q9BW11;Q9BYE0;O15370;Q68DY1;Q7L3S4;Q9BXK1;O75373;Q03938;Q6ZN79;Q96GE5;Q9H8G1;Q9P255;P0DPD5;Q5VV16"
"PC1"	"GO_MF"	"0030527"	"structural constituent of chromatin "	6	634	16	6459	0.788643533123028	0.247716364762347	0.032952561199101	1	3.18365536277603	"P06899;Q5QNW6;Q6FI13;Q93079;Q99879;Q99880"
"PC2"	"GO_MF"	"0005125"	"cytokine activity "	10	640	39	6459	1.40625	0.603808639108221	0.0352589612218609	1	2.32896634615385	"P01137;P09529;P12643;P43490;Q13007;Q14213;Q9BXJ3;Q9GZT5;Q9H1J5;P05015"
"PC2"	"GO_MF"	"0001618"	"virus receptor activity "	10	640	40	6459	1.40625	0.619290911905868	0.0374478935653409	1	2.2707421875	"P05556;P08174;P11279;P15529;P28223;P29508;P35613;P52799;P60033;Q14118"
"PC2"	"GO_MF"	"0005178"	"integrin binding "	15	640	76	6459	2.1875	1.17665273262115	0.0379516342826236	1	1.85908717105263	"O14495;O14817;O43707;P05019;P05556;P07237;P26006;P35968;P53708;P55268;P60033;Q13444;Q76LX8;Q96AC1;Q9Y490"
"PC3"	"GO_MF"	"0005178"	"integrin binding "	15	640	76	6459	2.1875	1.17665273262115	0.0379516342826236	1	1.85908717105263	"O14817;O95388;P05106;P06756;P13598;P17301;P18084;P29279;P46939;P55268;Q01955;Q03001;Q07092;Q13444;Q6UXI9"
"PC3"	"GO_MF"	"0070181"	"small ribosomal subunit rRNA binding "	4	640	6	6459	0.46875	0.0928936367858802	0.039509223663892	1	5.04609375	"P23396;P62263;Q14011;Q9Y3D5"
"PC3"	"GO_MF"	"0030020"	"extracellular matrix structural constituent conferring tensile strength "	5	640	12	6459	0.625	0.18578727357176	0.0480948182112915	1	3.3640625	"P39059;Q01955;Q07092;Q14055;Q99715"
"PC2"	"GO_MF"	"0003779"	"actin binding "	20	640	119	6459	2.96875	1.84239046291996	0.0497198113724076	1	1.61135766806723	"O43707;P05556;P07237;P35080;P35580;Q01082;Q05682;Q13813;Q13884;Q14118;Q8WX93;Q96AC1;Q96HC4;Q9H254;Q9HBL0;Q9P0K7;Q9Y6W5;O60234;Q2TBC4;Q9NYL9"
"PC3"	"GO_MF"	"0008083"	"growth factor activity "	10	640	44	6459	1.40625	0.681220003096454	0.0499637861004959	1	2.06431107954545	"P04155;P06744;P09603;P0DML3;P12643;P21741;P29279;P51858;Q16674;Q9UJX0"
"PC3"	"KEGG_pathway"	"hsa03010"	"Ribosome - Homo sapiens (human)"	22	640	104	6459	3.28125	1.61015637095526	0.00395195370860462	1	2.03784555288462	"Q9Y3U8;Q9Y3D5;P18124;P62917;P32969;P61254;P61513;P62891;P83881;P05388;P05386;P52815;P15880;P23396;P62753;P62241;P62263;P62269;P63220;P62851;P62829;O75394"
"PC2"	"KEGG_pathway"	"hsa04390"	"Hippo signaling pathway - Homo sapiens (human)"	18	640	78	6459	2.65625	1.20761727821644	0.00537826590744941	1	2.19957932692308	"P35221;P35222;Q4VCS5;Q9GZV5;Q96PG8;Q5IJ48;P41134;P24385;Q8N3R9;P12643;P48431;P01137;P37173;Q9H1J5;P61981;P63104;Q9GZT5;Q9UP38"
"PC2"	"KEGG_pathway"	"hsa04080"	"Neuroactive ligand-receptor interaction - Homo sapiens (human)"	14	640	58	6459	2.03125	0.897971822263508	0.0104751170958627	1	2.26204202586207	"O15173;P34998;P08588;P30556;P35414;Q12879;P28223;P41595;P01042;P01178;P47901;P09683;O43603;Q96RI0"
"PC2"	"KEGG_pathway"	"hsa04060"	"Cytokine-cytokine receptor interaction - Homo sapiens (human)"	15	640	67	6459	2.1875	1.03731227744233	0.0161085822232259	1	2.10881529850746	"Q14213;Q9UNE0;Q13007;P05015;P40189;Q08334;P09529;P36941;P02776;P10720;P12643;P01137;P37173;O95407;O14798"
"PC2"	"KEGG_pathway"	"hsa04925"	"Aldosterone synthesis and secretion - Homo sapiens (human)"	10	640	36	6459	1.40625	0.557361820715281	0.0162159424750353	1	2.523046875	"P15336;P30556;Q9BZL6;P05023;P13637;P54709;P16066;Q9NPC2;P0DP23;P0DP24"
"PC1"	"KEGG_pathway"	"hsa05168"	"Herpes simplex virus 1 infection - Homo sapiens (human)"	28	634	172	6459	4.25867507886435	2.66295092119523	0.0222907229953836	1	1.59923153106889	"O75373;Q00978;Q0VGE8;Q96N58;Q8IYB9;Q6ZNG1;Q8NA42;Q68DY1;Q68DI1;Q0D2J5;P05015;Q6ECI4;Q6ZN79;Q9P255;Q06124;B7Z6K7;P17035;P17038;Q03923;Q03938;Q9H8G1;Q8N823;P35789;Q96SQ5;Q5VIY5;Q96GE5;Q96IR2;P04233"
"PC3"	"KEGG_pathway"	"hsa05171"	"Coronavirus disease - COVID-19 - Homo sapiens (human)"	23	640	132	6459	3.4375	2.04366000928936	0.0304025801361016	1	1.68203125	"P01100;Q9Y3U8;Q86WV6;P05412;P18124;P62917;P32969;P61254;P61513;P62891;P83881;P05388;P05386;P15880;P23396;P62753;P62241;P62263;P62269;P63220;P62851;P09871;P62829"
"PC2"	"KEGG_pathway"	"hsa04550"	"Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)"	13	640	59	6459	1.875	0.913454095061155	0.0322910436051709	1	2.05264830508475	"P35226;P35222;P41134;P05019;P40189;P09529;P12757;P48431;O15119;Q9H1J5;Q9GZT5;Q9UP38;O43474"
"PC1"	"KEGG_pathway"	"hsa03010"	"Ribosome - Homo sapiens (human)"	19	634	104	6459	2.8391167192429	1.61015637095526	0.034261677534438	1	1.76325527784518	"P08865;P82921;P18124;P62424;P30050;P18621;P84098;P46778;P62899;P49207;P18077;P15880;P61247;P62753;P46783;P25398;P62249;P62854;P62857"
"PC2"	"KEGG_pathway"	"hsa05200"	"Pathways in cancer - Homo sapiens (human)"	36	640	243	6459	5.46875	3.76219228982815	0.0404988243815553	1	1.45360725308642	"P35221;P35222;P30556;P19419;P14921;Q03112;Q8IV61;Q96PG8;P63215;P09488;P30711;P08238;P05015;P05019;P40189;P26006;P05556;P01042;P55268;P46531;Q9UM47;P09619;P16885;P06400;P24385;P12643;P42229;P01137;P37173;Q9H1J5;Q05516;P0DP23;P0DP24;Q9GZT5;Q9UP38;Q96RI0"
"PC2"	"KEGG_pathway"	"hsa04971"	"Gastric acid secretion - Homo sapiens (human)"	8	640	30	6459	1.09375	0.464468183929401	0.0424374387704202	1	2.35484375	"Q86YV6;P48048;P05023;P13637;P54709;P00918;P0DP23;P0DP24"
"PC2"	"KEGG_pathway"	"hsa04061"	"Viral protein interaction with cytokine and cytokine receptor - Homo sapiens (human)"	7	640	24	6459	0.9375	0.371574547143521	0.0460767885753965	1	2.523046875	"Q13007;P40189;Q08334;P36941;P02776;P10720;O14798"
"PC3"	"KEGG_pathway"	"hsa00512"	"Mucin type O-glycan biosynthesis - Homo sapiens (human)"	5	640	12	6459	0.625	0.18578727357176	0.0480948182112915	1	3.3640625	"Q7Z4T8;Q10471;Q9NS00;Q16842;O43286"
"PC3"	"REACTOME_pathway"	"R-HSA-975956"	"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)"	20	640	85	6459	3.125	1.31599318779997	0.000897791523010617	0.544326933652245	2.37463235294118	"P62753;P62269;P62263;P15880;P83881;P23396;P05388;Q9Y3U8;P61254;P05386;P63220;P61513;P62891;P52298;P32969;P62241;P62917;P62495;P18124;P62851;P62829"
"PC1"	"REACTOME_pathway"	"R-HSA-72689"	"Formation of a pool of free 40S subunits"	20	634	91	6459	3.15457413249211	1.40888682458585	0.00193527130979981	0.486121851202267	2.23905432107325	"Q14152;P25398;P18621;P62899;P18077;P46783;P62857;O75821;P46778;P18124;P84098;P62753;P61247;O75822;P49207;P62249;P08865;P62424;P62854;P15880;P30050"
"PC3"	"REACTOME_pathway"	"R-HSA-156902"	"Peptide chain elongation"	18	640	78	6459	2.8125	1.20761727821644	0.00194209516233898	0.544326933652245	2.32896634615385	"P05388;P62917;P32969;P15880;P61513;P62241;P62891;P62753;P05386;P63220;P18124;P83881;Q9Y3U8;P62263;P61254;P62829;P62851;P23396;P62269"
"PC3"	"REACTOME_pathway"	"R-HSA-72764"	"Eukaryotic Translation Termination"	19	640	83	6459	2.96875	1.28502864220468	0.00224328302623274	0.544326933652245	2.31025978915663	"P15880;P62263;P83881;P62917;P61513;P05388;P62241;P18124;P62891;P62829;P32969;P62269;P62753;P62495;P23396;P62851;P61254;Q9Y3U8;P05386;P63220"
"PC3"	"REACTOME_pathway"	"R-HSA-192823"	"Viral mRNA Translation"	18	640	79	6459	2.8125	1.22309955101409	0.00320872187944068	0.544326933652245	2.29948575949367	"P32969;P62241;P62753;P62269;Q9Y3U8;P23396;P61513;P62917;P61254;P05388;P05386;P18124;P15880;P63220;P83881;P62263;P62829;P62891;P62851"
"PC1"	"REACTOME_pathway"	"R-HSA-2408557"	"Selenocysteine synthesis"	18	634	81	6459	2.8391167192429	1.25406409660938	0.00341407068431394	0.486121851202267	2.26393270241851	"P18621;P49591;P46783;P62753;P62424;P62854;P62857;P18124;P08865;P30050;P15880;P18077;P49207;P46778;P62249;P62899;P84098;P61247;P25398"
"PC3"	"REACTOME_pathway"	"R-HSA-2408557"	"Selenocysteine synthesis"	18	640	81	6459	2.8125	1.25406409660938	0.00357300431166214	0.544326933652245	2.24270833333333	"P62917;P61254;P62753;P32969;P18124;P83881;P15880;P62263;P63220;P62269;P62829;P62851;P61513;P05388;P05386;P23396;Q9Y3U8;P62241;P62891"
"PC1"	"REACTOME_pathway"	"R-HSA-72764"	"Eukaryotic Translation Termination"	18	634	83	6459	2.8391167192429	1.28502864220468	0.00385668050499326	0.486121851202267	2.20938010717951	"P15880;P18621;P30050;P62249;P18077;P46778;P62424;P18124;P49207;P62753;P61247;P62899;P84098;P08865;P46783;P25398;P62857;P62854;Q8IYD1"
"PC2"	"REACTOME_pathway"	"R-HSA-416476"	"G alpha (q) signalling events"	11	640	39	6459	1.71875	0.603808639108221	0.00388409100000832	0.989071781534436	2.84651442307692	"Q9NS28;P28223;P63215;P47901;P30556;P41220;P01178;P01019;P01042;Q96RI0;Q9HBW0;P41595"
"PC1"	"REACTOME_pathway"	"R-HSA-1799339"	"SRP-dependent cotranslational protein targeting to membrane"	20	634	96	6459	3.15457413249211	1.48629818857408	0.00421005757349091	0.486121851202267	2.12243690851735	"P18124;P08240;P15880;P18621;P25398;P62854;O76094;P46783;P62249;Q15629;P62424;P08865;P46778;P18077;P49207;P84098;P30050;P62857;P62753;P62899;P61247"
"PC1"	"REACTOME_pathway"	"R-HSA-156827"	"L13a-mediated translational silencing of Ceruloplasmin expression"	20	634	97	6459	3.15457413249211	1.50178046137173	0.00438926939934523	0.486121851202267	2.10055611564604	"P62424;P18077;P46778;O75822;Q14152;P62249;P62854;P08865;P62753;P84098;P46783;O75821;P49207;P61247;P62857;P25398;P30050;P18621;P62899;P18124;P15880"
"PC1"	"REACTOME_pathway"	"R-HSA-72706"	"GTP hydrolysis and joining of the 60S ribosomal subunit"	20	634	97	6459	3.15457413249211	1.50178046137173	0.00438926939934523	0.486121851202267	2.10055611564604	"P18621;P46783;O75821;P49207;Q14152;P84098;P15880;P62753;P25398;P62424;P62249;P62899;P62854;P46778;P62857;P08865;P61247;O75822;P18077;P18124;P30050"
"PC3"	"REACTOME_pathway"	"R-HSA-9633012"	"Response of EIF2AK4 (GCN2) to amino acid deficiency"	18	640	84	6459	2.8125	1.30051091500232	0.00439336327356743	0.544326933652245	2.16261160714286	"P62241;P15880;P62891;P23396;P62753;P61513;P62917;P62829;P61254;P05386;P32969;P83881;P63220;P18124;Q9Y3U8;P62269;P62263;P62851;P05388"
"PC1"	"REACTOME_pathway"	"R-HSA-975956"	"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)"	18	634	85	6459	2.8391167192429	1.31599318779997	0.00444832206045804	0.486121851202267	2.15739469289293	"P62753;P30050;P15880;P46783;P62249;P62424;P62854;P18077;P46778;P25398;P62899;P49207;P18621;P61247;P84098;P62857;P08865;P18124;Q8IYD1"
"PC3"	"REACTOME_pathway"	"R-HSA-975957"	"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"	20	640	97	6459	3.125	1.50178046137173	0.00459070907899484	0.544326933652245	2.08086340206186	"P52298;P83881;P62753;P62241;P32969;P23396;P61513;P61254;P62263;P15880;P62495;P62851;P63220;P62829;P05388;P05386;P62917;P62269;Q9Y3U8;P18124;P62891"
"PC1"	"REACTOME_pathway"	"R-HSA-156902"	"Peptide chain elongation"	17	634	78	6459	2.6813880126183	1.20761727821644	0.0051406647082217	0.486121851202267	2.22039553506431	"P62249;P61247;P25398;P62857;P62899;P30050;P15880;P84098;P49207;P18621;P62753;P62854;P46783;P62424;P08865;P18124;P46778;P18077"
"PC1"	"REACTOME_pathway"	"R-HSA-192823"	"Viral mRNA Translation"	17	634	79	6459	2.6813880126183	1.22309955101409	0.00545651179263011	0.486121851202267	2.19228926246855	"P18621;P62753;P62854;P62424;P46778;P62249;P84098;P62857;P25398;P08865;P18124;P15880;P61247;P49207;P46783;P62899;P18077;P30050"
"PC1"	"REACTOME_pathway"	"R-HSA-9646399"	"Aggrephagy"	8	634	24	6459	1.26182965299685	0.371574547143521	0.00557595449762767	0.486121851202267	3.39589905362776	"P08670;Q99497;Q14204;P68371;Q9BVA1;Q13404;P0DPH7;Q13409;P0CG47"
"PC3"	"REACTOME_pathway"	"R-HSA-1799339"	"SRP-dependent cotranslational protein targeting to membrane"	19	640	96	6459	2.96875	1.48629818857408	0.00755025574724546	0.783339033776716	1.997412109375	"P05388;P32969;P18124;P62917;P61513;P15880;P62263;P62269;P61254;P23396;P83881;P62241;Q9Y3U8;P62829;Q9UHB9;P62753;P63220;P05386;P62891;P62851"
"PC1"	"REACTOME_pathway"	"R-HSA-975957"	"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"	19	634	97	6459	2.99684542586751	1.50178046137173	0.00757554338047945	0.51935820705281	1.99552830986374	"P62249;Q8IYD1;P62753;P62854;P84098;P62899;P46783;P62424;P30050;P18621;Q15287;P15880;P62857;P08865;P46778;P18077;P49207;P18124;P25398;P61247"
"PC1"	"REACTOME_pathway"	"R-HSA-73772"	"RNA Polymerase I Promoter Escape"	7	634	20	6459	1.10410094637224	0.309645455952934	0.00758187163580745	0.51935820705281	3.56569400630915	"Q99879;Q93079;P62875;Q13185;Q9H5J8;Q99880;P06899;Q6FI13"
"PC1"	"REACTOME_pathway"	"R-HSA-9670095"	"Inhibition of DNA recombination at telomere"	7	634	20	6459	1.10410094637224	0.309645455952934	0.00758187163580745	0.51935820705281	3.56569400630915	"Q6FI13;P62875;Q99880;P06899;P46100;Q99879;P24928;Q93079"
"PC2"	"REACTOME_pathway"	"R-HSA-8951936"	"RUNX3 regulates p14-ARF"	4	640	6	6459	0.625	0.0928936367858802	0.00852283448187147	0.989071781534436	6.728125	"P24385;Q13761;P01137;Q13951;P25440"
"PC1"	"REACTOME_pathway"	"R-HSA-9754678"	"SARS-CoV-2 modulates host translation machinery"	10	634	39	6459	1.57728706624606	0.603808639108221	0.00946241821295597	0.604963937748319	2.61223004125212	"P62308;P62857;P62753;P61247;Q16637;P08865;P15880;P62249;P46783;P25398;P62854"
"PC3"	"REACTOME_pathway"	"R-HSA-72689"	"Formation of a pool of free 40S subunits"	18	640	91	6459	2.8125	1.40888682458585	0.00987824210302208	0.896619445412245	1.99625686813187	"P62269;P83881;P05386;P62241;P61513;P18124;P61254;Q9Y3U8;P62753;P62891;P23396;P62851;P05388;P15880;P62917;P63220;P32969;P62263;P62829"
"PC3"	"REACTOME_pathway"	"R-HSA-9010553"	"Regulation of expression of SLITs and ROBOs"	24	640	136	6459	3.75	2.10558910047995	0.0108026439206295	0.896619445412245	1.78097426470588	"P61513;P61254;P32969;P62263;P62851;P62495;P62241;P28065;P48556;P18124;P23396;P15880;P83881;Q9H1J1;P62891;P62917;P05386;P62753;P63220;P62829;Q9UL46;P52298;P62269;Q9Y3U8;P05388"
"PC1"	"REACTOME_pathway"	"R-HSA-9609690"	"HCMV Early Events"	12	634	51	6459	1.89274447949527	0.789595912679981	0.0111271710708571	0.628157776001903	2.39710521432548	"O75376;P0DPH7;Q99879;Q5QNW6;Q9BVA1;P68371;P19419;Q93079;Q13409;Q99880;Q14204;P06899;Q6FI13"
"PC1"	"REACTOME_pathway"	"R-HSA-9735869"	"SARS-CoV-1 modulates host translation machinery"	9	634	34	6459	1.41955835962145	0.526397275119988	0.0114749933632928	0.628157776001903	2.69674336611616	"P62753;P15880;P62857;P62249;P46783;P09651;P25398;P62854;P61247;P08865"
"PC1"	"REACTOME_pathway"	"R-HSA-9633012"	"Response of EIF2AK4 (GCN2) to amino acid deficiency"	17	634	84	6459	2.6813880126183	1.30051091500232	0.0117902397998272	0.628157776001903	2.06179585398828	"P18621;P62424;P18077;P15880;P30050;P62753;P62854;P84098;P08865;P46778;P62899;P46783;P61247;P62857;P18124;P25398;P49207;P62249"
"PC1"	"REACTOME_pathway"	"R-HSA-68616"	"Assembly of the ORC complex at the origin of replication"	5	634	12	6459	0.788643533123028	0.18578727357176	0.0134451628302667	0.644695557711289	4.2448738170347	"Q6FI13;Q93079;Q14974;Q99879;P06899;Q99880"
"PC3"	"REACTOME_pathway"	"R-HSA-6791226"	"Major pathway of rRNA processing in the nucleolus and cytosol"	21	640	115	6459	3.28125	1.78046137172937	0.0137668265966918	1	1.84292119565217	"P63220;P83881;P61513;P18124;P61254;P15880;Q9BUL9;Q9H4L4;P62851;P62263;P62891;P62917;P05388;P05386;P32969;P23396;P62269;P62241;Q9Y3U8;P62829;P62753;Q8IY81"
"PC1"	"REACTOME_pathway"	"R-HSA-9010553"	"Regulation of expression of SLITs and ROBOs"	23	634	136	6459	3.62776025236593	2.10558910047995	0.0160306774033339	0.690955529312343	1.72291937279644	"P84098;P49207;P62249;Q15287;P51665;P25398;P46783;P62854;P18621;P62424;P18124;P15880;P08865;P62857;P55036;P61247;P46778;P30050;P62753;Q8IYD1;P62899;Q9UL46;P0CG47;P18077"
"PC1"	"REACTOME_pathway"	"R-HSA-72695"	"Formation of the ternary complex, and subsequently, the 43S complex"	11	634	47	6459	1.73501577287066	0.727666821489395	0.0161460688672524	0.690955529312343	2.38435465467481	"Q14152;P25398;P62753;O75822;P62249;P62857;P61247;P46783;P62854;P15880;O75821;P08865"
"PC1"	"REACTOME_pathway"	"R-HSA-427359"	"SIRT1 negatively regulates rRNA expression"	5	634	13	6459	0.788643533123028	0.201269546369407	0.0172919006292974	0.690955529312343	3.91834506187818	"Q99880;Q9H5J8;P06899;Q6FI13;Q93079;Q99879"
"PC1"	"REACTOME_pathway"	"R-HSA-5625886"	"Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3"	5	634	13	6459	0.788643533123028	0.201269546369407	0.0172919006292974	0.690955529312343	3.91834506187818	"Q99879;Q99880;Q93079;P06899;Q6FI13;O60341"
"PC3"	"REACTOME_pathway"	"R-HSA-156827"	"L13a-mediated translational silencing of Ceruloplasmin expression"	18	640	97	6459	2.8125	1.50178046137173	0.0191188751821611	1	1.87277706185567	"P83881;P05388;P05386;P62753;P62263;P62269;P61513;P62829;P32969;Q9Y3U8;P62917;P62241;P23396;P61254;P63220;P18124;P62851;P15880;P62891"
"PC3"	"REACTOME_pathway"	"R-HSA-72706"	"GTP hydrolysis and joining of the 60S ribosomal subunit"	18	640	97	6459	2.8125	1.50178046137173	0.0191188751821611	1	1.87277706185567	"P83881;Q9Y3U8;P62851;P62269;P15880;P62753;P05386;P63220;P62241;P32969;P62917;P62829;P62263;P61513;P61254;P18124;P23396;P62891;P05388"
"PC1"	"REACTOME_pathway"	"R-HSA-72702"	"Ribosomal scanning and start codon recognition"	11	634	51	6459	1.73501577287066	0.789595912679981	0.0219211725038518	0.7786075715257	2.19734644646502	"P46783;P25398;Q14152;O75821;P62854;P15880;P61247;O75822;P08865;P62857;P62249;P62753"
"PC3"	"REACTOME_pathway"	"R-HSA-163210"	"Formation of ATP by chemiosmotic coupling"	5	640	14	6459	0.78125	0.216751819167054	0.0225512619095919	1	3.60435267857143	"P48047;P06576;P18859;Q06055;O75964;P56134"
"PC1"	"REACTOME_pathway"	"R-HSA-72649"	"Translation initiation complex formation"	11	634	52	6459	1.73501577287066	0.805078185477628	0.0238671330201301	0.817449305939457	2.155089784033	"P61247;P62753;Q14152;O75821;P08865;P15880;P62249;P62854;O75822;P25398;P46783;P62857"
"PC1"	"REACTOME_pathway"	"R-HSA-212436"	"Generic Transcription Pathway"	19	634	108	6459	2.99684542586751	1.67208546214584	0.0253380263094488	0.837902318302117	1.79228005608132	"Q8IYB9;O75373;Q9P255;Q96GE5;Q6IQ21;Q6ZNG1;P17038;Q9NPJ6;Q68DY1;P17035;Q9H8G1;P52744;Q6ZN79;Q8N823;Q5VIY5;Q7L3S4;Q96SQ5;Q6ECI4;Q68DI1;Q8NA42"
"PC2"	"REACTOME_pathway"	"R-HSA-212436"	"Generic Transcription Pathway"	19	640	108	6459	2.96875	1.67208546214584	0.0260084075591113	0.989071781534436	1.77547743055556	"O75346;P52738;O75373;O43345;Q8TF45;Q96I27;Q86Y25;P17032;Q6ZNG1;Q9UHV7;Q9HCZ1;Q8TF32;Q8N184;Q14586;Q5JVG8;Q14592;Q96H86;Q7Z340;Q5T5D7;Q8TAU3"
"PC1"	"REACTOME_pathway"	"R-HSA-8950505"	"Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation"	7	634	27	6459	1.10410094637224	0.418021365536461	0.0267908728579224	0.854094761890211	2.64125481948826	"P37837;Q53EL6;P09661;P22626;P23528;P78417;Q9UL46;P62937"
"PC3"	"REACTOME_pathway"	"R-HSA-1650814"	"Collagen biosynthesis and modifying enzymes"	7	640	27	6459	1.09375	0.418021365536461	0.0279308753333679	1	2.61649305555556	"Q99715;Q14055;Q07092;Q01955;P27658;Q8IVL5;P39059;Q9UKZ9"
"PC1"	"REACTOME_pathway"	"R-HSA-5334118"	"DNA methylation"	4	634	10	6459	0.630914826498423	0.154822727976467	0.0296430471493889	0.854094761890211	4.07507886435331	"P06899;Q6FI13;Q99879;Q93079;Q99880"
"PC1"	"REACTOME_pathway"	"R-HSA-3214815"	"HDACs deacetylate histones"	7	634	28	6459	1.10410094637224	0.433503638334107	0.0310243521854096	0.854094761890211	2.54692429022082	"P06899;Q5QNW6;Q93079;Q99880;O60341;O75376;Q99879;Q6FI13"
"PC1"	"REACTOME_pathway"	"R-HSA-5250924"	"B-WICH complex positively regulates rRNA expression"	6	634	22	6459	0.946372239747634	0.340610001548227	0.0327624130326301	0.854094761890211	2.77846286205908	"Q93079;Q99880;Q99879;Q9H5J8;P62875;P06899;Q6FI13"
"PC1"	"REACTOME_pathway"	"R-HSA-2559586"	"DNA Damage/Telomere Stress Induced Senescence"	5	634	16	6459	0.788643533123028	0.247716364762347	0.032952561199101	0.854094761890211	3.18365536277603	"P46527;Q99880;Q99879;P06899;Q93079;Q6FI13"
"PC1"	"REACTOME_pathway"	"R-HSA-606279"	"Deposition of new CENPA-containing nucleosomes at the centromere"	5	634	16	6459	0.788643533123028	0.247716364762347	0.032952561199101	0.854094761890211	3.18365536277603	"Q99879;Q93079;Q6FI13;P06899;Q99880;P06748"
"PC1"	"REACTOME_pathway"	"R-HSA-2559580"	"Oxidative Stress Induced Senescence"	10	634	48	6459	1.57728706624606	0.743149094287041	0.0338948603463769	0.855399238741459	2.12243690851735	"P28482;Q99880;Q99879;P0CG47;P06899;Q93079;Q8IXK0;Q14186;Q6FI13;P55273;O95503"
"PC1"	"REACTOME_pathway"	"R-HSA-171306"	"Packaging Of Telomere Ends"	4	634	11	6459	0.630914826498423	0.170305000774114	0.0376706109898058	0.926310665108302	3.7046171494121	"Q99879;Q93079;Q99880;Q6FI13;P06899"
"PC1"	"REACTOME_pathway"	"R-HSA-210993"	"Tie2 Signaling"	3	634	6	6459	0.473186119873817	0.0928936367858802	0.0386415225845322	0.926430503964159	5.09384858044164	"P01116;Q06124;Q02763;P29353"
"PC1"	"REACTOME_pathway"	"R-HSA-212300"	"PRC2 methylates histones and DNA"	5	634	17	6459	0.788643533123028	0.263198637559994	0.0396438054384602	0.927278278426423	2.99638151790685	"P06899;Q6FI13;Q93079;Q99879;Q99880;Q92833"
"PC2"	"REACTOME_pathway"	"R-HSA-375276"	"Peptide ligand-binding receptors"	5	640	17	6459	0.78125	0.263198637559994	0.0409281292052956	1	2.96829044117647	"P30556;O43603;P35414;P01019;P01042;Q96RI0"
"PC3"	"REACTOME_pathway"	"R-HSA-8948216"	"Collagen chain trimerization"	5	640	17	6459	0.78125	0.263198637559994	0.0409281292052956	1	2.96829044117647	"Q07092;Q01955;Q99715;P39059;P27658;Q14055"
"PC1"	"REACTOME_pathway"	"R-HSA-6791226"	"Major pathway of rRNA processing in the nucleolus and cytosol"	19	634	115	6459	2.99684542586751	1.78046137172937	0.0436128629894028	0.995827038258031	1.68318474831985	"P46783;P18621;P25398;P18124;P49207;P15880;P62424;P62249;P62854;P30050;P08865;P61247;Q9Y324;P84098;P46778;P62899;P62857;Q9BVS4;P62753;P18077"
"PC1"	"REACTOME_pathway"	"R-HSA-3214847"	"HATs acetylate histones"	9	634	43	6459	1.41955835962145	0.665737730298808	0.0448212419527477	0.999617930992676	2.13230870809185	"Q99879;P06899;Q93079;Q9H2F5;O95251;Q9UBU8;Q9HAF1;Q5QNW6;Q6FI13;Q99880"
"PC1"	"REACTOME_pathway"	"R-HSA-9674555"	"Signaling by CSF3 (G-CSF)"	4	634	12	6459	0.630914826498423	0.18578727357176	0.0468209110316796	1	3.39589905362776	"P29353;P01116;P42229;O15524;Q06124"
"PC1"	"REACTOME_pathway"	"R-HSA-427389"	"ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression"	5	634	18	6459	0.788643533123028	0.278680910357641	0.0471018360624907	1	2.82991587802313	"Q13185;Q93079;Q99880;P06899;Q99879;Q6FI13"
"PC2"	"REACTOME_pathway"	"R-HSA-1251985"	"Nuclear signaling by ERBB4"	5	640	18	6459	0.78125	0.278680910357641	0.0485976507135907	1	2.80338541666667	"O75376;P42229;P09486;P16949;P35070;Q99075"
