"category"	"Category"	"Term_accession"	"Term_description"	"Count_query"	"Pop_query"	"Count_universe"	"Pop_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"up_in_tubules"	"GO_CC"	"0005764"	"lysosome "	40	935	109	4387	4.17112299465241	2.48461363118304	0.00568191919070392	0.101741865508542	1.678781337389	"O00338;O14773;O43504;O75674;O96009;P00441;P00966;P04040;P04066;P06213;P07711;P07858;P09668;P10619;P11142;P13284;P13473;P13686;P15848;P34810;P53634;P61916;P98164;Q01484;Q02962;Q04900;Q12794;Q12955;Q13510;Q6IAA8;Q6NUT3;Q8N8N0;Q8WWB7;Q96B67;Q99519;Q99538;Q9UBX1;P51689;Q56VL3;Q6UWU2"
"up_in_tubules"	"GO_CC"	"0031966"	"mitochondrial membrane "	23	935	52	4387	2.35294117647059	1.1853202644176	0.00803769128973663	0.131588488829117	1.98506787330317	"O14561;O15239;O43678;O75489;O95139;P05186;P06576;P11310;P21912;P49748;P55061;Q00796;Q02218;Q12983;Q14667;Q6PML9;Q709F0;Q96A26;Q96E52;Q9BPX6;Q9BV23;Q9P0J0;Q96I36"
"up_in_tubules"	"GO_CC"	"0005751"	"mitochondrial respiratory chain complex IV "	10	935	14	4387	0.962566844919786	0.319124686573969	0.011233716297207	0.16092298595749	3.01627196333079	"P09669;P10176;P10606;P12074;P13073;P14854;P15954;P20674;P22695;P47985"
"up_in_tubules"	"GO_CC"	"0030665"	"clathrin-coated vesicle membrane "	12	935	20	4387	1.17647058823529	0.455892409391384	0.0146505031087702	0.190654859049374	2.58058823529412	"O75146;P21281;P27449;P38606;P61421;P98082;Q16864;Q8NHE4;Q93050;Q99437;Q9UI12;Q9Y5K8"
"up_in_tubules"	"GO_CC"	"0000276"	"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) "	7	935	7	4387	0.641711229946524	0.159562343286984	0.0154709984981088	0.190654859049374	4.02169595110772	"P05496;P18859;P24539;P48201;Q06055;O75964;P56385"
"up_in_tubules"	"GO_CC"	"1902495"	"transmembrane transporter complex "	7	935	7	4387	0.641711229946524	0.159562343286984	0.0154709984981088	0.190654859049374	4.02169595110772	"P27449;P38606;P61421;Q16864;Q99437;Q9UI12;Q9Y5K8"
"up_in_tubules"	"GO_CC"	"0043202"	"lysosomal lumen "	21	935	50	4387	2.13903743315508	1.13973102347846	0.0171664869363854	0.204924937803101	1.87679144385027	"O14773;O60494;P04066;P06865;P07711;P07900;P10619;P11142;P13284;P13473;P15586;P15848;P16278;P18827;P20062;P61916;Q12794;Q13510;Q99519;Q99538;Q9UBX1"
"up_in_tubules"	"GO_CC"	"0005758"	"mitochondrial intermembrane space "	16	935	34	4387	1.60427807486631	0.775017095965352	0.0215055854111803	0.250579091565298	2.06999056307015	"O43920;O95831;P00441;P04040;P05186;P28331;P50440;P51970;P54819;Q12931;Q16891;Q8IYU8;Q8WYQ3;Q9BPX6;Q9Y3B8;Q9Y5L4"
"up_in_tubules"	"GO_CC"	"0009925"	"basal plasma membrane "	14	935	28	4387	1.3903743315508	0.638249373147937	0.021865540276204	0.250579091565298	2.17841864018335	"O14493;O15244;O76082;O95255;P04626;P08195;P21860;P29972;Q12955;Q4U2R8;Q8N307;Q9NSA0;Q9UHI5;Q9Y694"
"up_in_tubules"	"GO_CC"	"0005615"	"extracellular space "	90	935	328	4387	9.51871657754011	7.47663551401869	0.0311892848803559	0.337197362951773	1.27312834224599	"A5YKK6;O43278;O75356;O75629;O95715;O96009;P00441;P00558;P01009;P01019;P01034;P01042;P01833;P02649;P04075;P05154;P05156;P05413;P06732;P07711;P07858;P07942;P08697;P09601;P09668;P0C0L5;P0CG47;P0DUB6;P10451;P10643;P10809;P10909;P10915;P11142;P13473;P14174;P14550;P15085;P15144;P15311;P15941;P16444;P17931;P17936;P19801;P20062;P21860;P22352;P23946;P25311;P28325;P30044;P30046;P40925;P43251;P43652;P49765;P53634;P55899;P60022;P60174;P61916;Q00796;Q06830;Q07021;Q12794;Q13228;Q13510;Q13822;Q16762;Q5TCH4;Q86YJ6;Q8IXL6;Q8NBJ4;Q8WUA8;Q92484;Q92673;Q92820;Q9BXJ7;Q9BXN1;Q9BYF1;Q9H400;Q9UBX1;Q9UBX5;Q9UEF7;Q9UHG2;Q9UJW2;Q9Y5Y6;P19961;Q8WW52"
"up_in_tubules"	"GO_CC"	"0005778"	"peroxisomal membrane "	12	935	23	4387	1.17647058823529	0.524276270800091	0.0368052622108662	0.351490254113772	2.24398976982097	"A5YKK6;O14975;O60488;P04040;P10620;P14920;P33121;P51648;Q15067;Q9BTZ2;Q9BY49;Q9NR77"
"up_in_tubules"	"GO_CC"	"0000221"	"vacuolar proton-transporting V-type ATPase, V1 domain "	6	935	7	4387	0.53475935828877	0.159562343286984	0.0427676823163826	0.395256160762697	3.35141329258976	"P15313;P21281;P38606;Q16864;Q9UI12;Q9Y5K8"
"up_in_tubules"	"GO_CC"	"0033176"	"proton-transporting V-type ATPase complex "	7	935	10	4387	0.641711229946524	0.227946204695692	0.0453307188173447	0.405851591911539	2.8151871657754	"P27449;P38606;Q16864;Q93050;Q99437;Q9UI12;Q9Y5K8"
"up_in_tubules"	"GO_MF"	"0009055"	"electron transfer activity "	28	935	32	4387	2.88770053475936	0.729427855026214	3.64692619192574e-07	0.00023421961368618	3.95885695187166	"O14521;O15460;O43175;O43837;O75306;O75489;O95154;P00390;P05091;P09417;P10109;P11766;P13498;P13804;P16083;P16435;P19404;P20674;P21912;P23378;P27338;P28331;P30038;P31040;P38117;Q9NPH5;Q9UI17;O75380"
"up_in_tubules"	"GO_MF"	"0008137"	"NADH dehydrogenase (ubiquinone) activity "	25	935	30	4387	2.5668449197861	0.683838614087075	3.11602625769689e-06	0.000695912530885639	3.75358288770053	"O00217;O15239;O43181;O43674;O43676;O43678;O43920;O75251;O75306;O75438;O75489;O95139;O95169;O95299;O96000;P19404;P28331;P49821;P51970;P56181;Q16718;Q9Y6M9;O43677;O75380;O95178"
"up_in_tubules"	"GO_MF"	"0050660"	"flavin adenine dinucleotide binding "	22	935	25	4387	2.24598930481283	0.56986551173923	7.70232819774812e-06	0.00147444568356893	3.94126203208556	"A1L0T0;P00390;P09622;P11310;P13804;P16219;P16435;P27338;P31040;P45954;P49748;Q01740;Q15067;Q6JQN1;Q709F0;Q86WU2;Q92947;Q99424;Q9NPH5;Q9P0Z9;Q6P1R4;Q8NE62"
"up_in_tubules"	"GO_MF"	"0046961"	"proton-transporting ATPase activity, rotational mechanism "	13	935	14	4387	1.28342245989305	0.319124686573969	0.000633094792680665	0.0652574632455455	4.02169595110772	"O15342;P06576;P15313;P21281;P27449;P38606;P61421;Q16864;Q8NHE4;Q93050;Q99437;Q9UI12;Q9Y5K8"
"up_in_tubules"	"GO_MF"	"0015078"	"proton transmembrane transporter activity "	12	935	12	4387	1.17647058823529	0.27353544563483	0.000735146043621543	0.0670574249300431	4.30098039215686	"P05141;P05496;P15313;P18859;P21281;P24539;P48201;Q06055;Q16864;O75947;O75964;P56385"
"up_in_tubules"	"GO_MF"	"0051287"	"NAD binding "	16	935	22	4387	1.60427807486631	0.501481650330522	0.00075064281638108	0.0670574249300431	3.19907632474477	"O43175;O43837;O75306;O75874;P00352;P05091;P07195;P21695;P30837;P31937;P48735;P49821;P80365;Q00796;Q13423;Q9BUT1"
"up_in_tubules"	"GO_MF"	"0030170"	"pyridoxal phosphate binding "	14	935	18	4387	1.3903743315508	0.410303168452245	0.0011550696923669	0.0967370867357279	3.38865121806298	"O00764;P00505;P04181;P17174;P20711;P23378;P34896;P80404;Q86YJ6;Q9BYV1;Q9NVS9;Q9NZ45;Q9Y617;Q6P996"
"up_in_tubules"	"GO_MF"	"0005506"	"iron ion binding "	16	935	29	4387	1.60427807486631	0.661043993617506	0.00776536087014073	0.472981071181299	2.42688548773741	"O15460;O75936;P00439;P02794;P10109;P20815;P78329;Q02318;Q08477;Q5TCH4;Q6ZWL3;Q8TAV3;Q99798;Q9BV57;Q9H1K1;Q9HCS2"
"up_in_tubules"	"GO_MF"	"0015293"	"symporter activity "	8	935	9	4387	0.748663101604278	0.205151584226123	0.012611506267043	0.565872247900792	3.64931669637552	"O15374;O76082;Q1EHB4;Q695T7;Q6NUT3;Q7RTY1;Q96BI1;Q9Y6R1"
"up_in_tubules"	"GO_MF"	"0046933"	"proton-transporting ATP synthase activity, rotational mechanism "	7	935	7	4387	0.641711229946524	0.159562343286984	0.0154709984981088	0.635012058962907	4.02169595110772	"P06576;P25705;P27449;P30049;P36542;P38606;P48047"
"up_in_tubules"	"GO_MF"	"0005504"	"fatty acid binding "	8	935	10	4387	0.748663101604278	0.227946204695692	0.0182845462930285	0.705648461537024	3.28438502673797	"O14561;P07148;P08263;P11766;P41235;Q15067;Q99424;P82980"
"up_in_tubules"	"GO_MF"	"0016209"	"antioxidant activity "	7	935	8	4387	0.641711229946524	0.182356963756553	0.0231658527082126	0.795954939205252	3.51898395721925	"O95445;P02649;P04040;P07148;P30044;P32119;Q9BRX8"
"up_in_tubules"	"GO_MF"	"0004497"	"monooxygenase activity "	7	935	8	4387	0.641711229946524	0.182356963756553	0.0231658527082126	0.795954939205252	3.51898395721925	"P20815;P78329;Q01740;Q08477;Q6ZWL3;Q8TAV3;Q9HCS2"
"up_in_tubules"	"GO_MF"	"0051539"	"4 iron, 4 sulfur cluster binding "	8	935	11	4387	0.748663101604278	0.250740825165261	0.0255331793929067	0.814630009202263	2.98580456976179	"O00217;O75251;O75306;P21399;P21912;P28331;P49821;Q99798"
"up_in_tubules"	"GO_MF"	"0004602"	"glutathione peroxidase activity "	8	935	11	4387	0.748663101604278	0.250740825165261	0.0255331793929067	0.814630009202263	2.98580456976179	"O14880;P08263;P10620;P22352;P30711;P36969;Q99735;Q9Y2Q3"
"up_in_tubules"	"GO_MF"	"0051537"	"2 iron, 2 sulfur cluster binding "	8	935	11	4387	0.748663101604278	0.250740825165261	0.0255331793929067	0.814630009202263	2.98580456976179	"P0C7P0;P10109;P19404;P21912;P28331;P47985;Q9H1K1;Q9NZ45"
"up_in_tubules"	"GO_MF"	"0052689"	"carboxylic ester hydrolase activity "	6	935	6	4387	0.53475935828877	0.136767722817415	0.0290074519243865	0.872195116438596	3.90998217468806	"O00748;P10768;P49753;Q5VWZ2;Q86TX2;Q8WXI4"
"up_in_tubules"	"GO_MF"	"0003995"	"acyl-CoA dehydrogenase activity "	6	935	6	4387	0.53475935828877	0.136767722817415	0.0290074519243865	0.872195116438596	3.90998217468806	"P11310;P16219;P45954;P49748;Q6JQN1;Q709F0"
"up_in_tubules"	"GO_MF"	"0020037"	"heme binding "	15	935	32	4387	1.49732620320856	0.729427855026214	0.0292901345072663	0.872195116438596	2.05274064171123	"O00264;O14521;P00167;P04040;P09601;P13498;P20815;P78329;Q02318;Q08477;Q5TCH4;Q6ZWL3;Q8TAV3;Q9HCS2;Q9NPH5"
"up_in_tubules"	"GO_MF"	"0008514"	"organic anion transmembrane transporter activity "	7	935	9	4387	0.641711229946524	0.205151584226123	0.0330610141109816	0.886035178174307	3.12798573975045	"O00476;O15244;Q4U2R8;Q8TCC7;Q92887;Q9NSA0;Q9Y694"
"up_in_tubules"	"GO_MF"	"0042910"	"xenobiotic transmembrane transporter activity "	7	935	9	4387	0.641711229946524	0.205151584226123	0.0330610141109816	0.886035178174307	3.12798573975045	"O00476;O15244;O76082;P08183;Q86VL8;Q92887;Q96FL8"
"up_in_tubules"	"GO_MF"	"0000062"	"fatty-acyl-CoA binding "	7	935	9	4387	0.641711229946524	0.205151584226123	0.0330610141109816	0.886035178174307	3.12798573975045	"O75521;P07108;P22307;P40939;P49748;Q02252;Q92947"
"up_in_tubules"	"GO_MF"	"0004029"	"aldehyde dehydrogenase (NAD+) activity "	7	935	9	4387	0.641711229946524	0.205151584226123	0.0330610141109816	0.886035178174307	3.12798573975045	"O75891;P00352;P05091;P30038;P30837;P49189;P51648"
"up_in_tubules"	"GO_MF"	"0071949"	"FAD binding "	8	935	12	4387	0.748663101604278	0.27353544563483	0.034522242322218	0.886079360978884	2.73698752228164	"O95831;P14920;P16083;Q15067;Q86WU2;Q8N465;Q99424;Q9UF12"
"up_in_tubules"	"GO_MF"	"0004300"	"enoyl-CoA hydratase activity "	6	935	7	4387	0.53475935828877	0.159562343286984	0.0427676823163826	0.97133380176191	3.35141329258976	"P30084;P40939;P55084;Q08426;Q13825;Q96DC8"
"up_in_tubules"	"KEGG_pathway"	"hsa01100"	"Metabolic pathways - Homo sapiens (human)"	307	935	523	4387	32.7272727272727	11.9215865055847	5.41571414093117e-50	1.71136566853425e-47	2.74521119415957	"P46926;Q9NQX3;P14550;P42765;O75947;P49914;O75964;Q15125;O43865;O75891;O95954;Q9BTZ2;P49753;P31937;Q96F10;Q86XE5;Q96EM0;P06732;Q08AH3;Q63HM1;P11766;P28332;Q8TDX5;Q96C23;P13073;P10606;P12074;P14854;P09669;P15954;P10176;O75390;Q8NHE4;P20815;Q02318;P14920;P11182;P20711;P10515;P09622;P36957;P80404;Q14117;P30084;P23526;Q08426;Q86WU2;P54819;P27144;P34913;P10768;Q03112;P00352;P05091;P33121;O60488;P16930;P30837;P09467;P49189;P51648;P04075;P07954;P05062;Q99611;Q01740;Q15274;Q13423;Q9H2M3;P05186;P51993;P35575;Q01415;P19801;Q3LXA3;O43175;Q6NVY1;P50440;Q92947;O14949;P32189;P16278;P23378;P49448;P0DUB6;P15586;P16442;P19961;P17174;P00505;P06744;P22352;P36969;P15144;P00390;P08263;P09210;Q16772;P30711;Q96G23;Q9UI17;Q9Y617;P09110;Q99714;Q16775;P40939;P55084;Q16836;P06865;Q93099;P35914;P09601;P50135;P32754;P80365;Q12794;P11310;O75874;P48735;O43837;P16219;P45954;O14732;P49748;Q9Y2Q3;O75251;Q6P9A2;P50053;P24752;P78540;P07195;P09960;Q08477;P15848;P33908;Q16706;P21397;P27338;P31153;P40925;P40926;P10620;Q99735;O14880;Q13510;P14174;Q02252;P04424;P25325;A0A096LP55;P45381;P00966;P11586;O15239;O43678;Q16718;P51970;O95299;O14561;O75438;O95178;O43676;O43674;O95139;O95169;Q9Y6M9;O96000;O43677;P28331;O75306;O75489;P49821;O43181;O43920;O75380;O00217;P19404;P56181;Q99519;P21399;P00491;P04181;Q02218;P25705;Q99798;P00439;P06576;P36542;P61457;P05165;P05166;Q15067;P35558;P28838;Q16822;Q9P0J0;Q9Y2S2;Q8TC12;Q9NYQ3;Q7Z4W1;Q9P0Z9;P30049;Q9Y5K8;P24539;O60658;Q8N6T7;P05496;P08559;Q9UI12;Q13822;Q06055;Q9UBR1;P48201;P56385;P17858;P08237;P18859;P38606;P00558;P15313;P21281;P27449;Q99437;Q93050;Q92871;P48047;P13686;Q9BY64;Q13825;Q8TAV3;Q9NVS9;Q9BV57;Q96C11;Q8NE62;Q9UGB7;Q96KP4;Q9ULD0;Q9NTX5;Q9NR19;Q96RQ3;Q9NQR4;Q8WUD6;Q9HCG7;Q9H227;Q9UF12;P09417;P51606;P21673;P22307;Q93088;P31040;P21912;Q8NCW6;O14521;Q9HCC0;Q86TX2;Q9H2A2;P34896;Q9BYV1;P52788;Q00796;P43251;P37837;P60174;Q16762;Q16851;P16662;P31930;P22695;P47985;P00918;O43570;Q9BV10;Q6UWM9;Q9BSE5;Q9BXD5;Q9BX95;Q6P587;Q99424;O75936;Q9NUB1;P04040;Q53EU6;P78329;O00764;P42330;P30038;P16152;Q96I99;P53597;O43451;O15460;Q13228;O15342;Q9UHE5;Q9BRB3;Q15493;P61421;Q16864;Q9UEF7;P20674;Q03154;Q9NZ01;P56134;O75356;Q9Y2T3;O75191"
"up_in_tubules"	"KEGG_pathway"	"hsa00190"	"Oxidative phosphorylation - Homo sapiens (human)"	69	935	84	4387	7.27272727272727	1.91474811944381	1.6316281508018e-15	5.13962867502566e-13	3.7982683982684	"O75947;O75964;P13073;P10606;P12074;P14854;P09669;P15954;P10176;Q8NHE4;O14949;O75251;A0A096LP55;O15239;O43678;Q16718;P51970;O95299;O14561;O75438;O95178;O43676;O43674;O95139;O95169;Q9Y6M9;O96000;O43677;P28331;O75306;O75489;P49821;O43181;O43920;O75380;O00217;P19404;P56181;P25705;P06576;P36542;Q9P0J0;P30049;Q9Y5K8;P24539;P05496;Q9UI12;Q06055;P48201;P56385;P18859;P38606;P15313;P21281;P27449;Q99437;Q93050;P48047;P31040;P21912;O14521;P31930;P22695;P47985;O15342;P61421;Q16864;P20674;P56134"
"up_in_tubules"	"KEGG_pathway"	"hsa05208"	"Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)"	75	935	119	4387	7.9144385026738	2.71255983587873	2.14379592550295e-12	6.73151920607927e-10	2.91770098413697	"P30405;P14550;O75947;Q9H2B4;P13073;P10606;P12074;P14854;P09669;P15954;P10176;P13498;P34913;O14949;P05141;P12236;P08263;P09210;Q16772;P30711;P09601;O75251;P10620;Q99735;O14880;A0A096LP55;O15239;O43678;Q16718;P51970;O95299;O14561;O75438;O95178;O43676;O43674;O95139;O95169;Q9Y6M9;O96000;O43677;P28331;O75306;O75489;P49821;O43181;O43920;O75380;O00217;P19404;P56181;P25705;Q9NPH5;P06576;P36542;Q9P0J0;P30049;P24539;P05496;Q06055;P48201;P18859;P48047;P31040;P21912;O14521;P00441;P04179;P31930;P22695;P47985;P04040;P42330;P16152;P20674"
"up_in_tubules"	"KEGG_pathway"	"hsa05415"	"Diabetic cardiomyopathy - Homo sapiens (human)"	68	935	101	4387	7.16577540106952	2.30225666742649	2.44706679712818e-12	7.65931907501119e-10	3.11250066183089	"P30405;O75947;P23946;P13073;P10606;P12074;P14854;P09669;P15954;P10176;P23786;P13498;O95563;O14949;P05141;P12236;P00390;P06213;O75251;A0A096LP55;O15239;O43678;Q16718;P51970;O95299;O14561;O75438;O95178;O43676;O43674;O95139;O95169;Q9Y6M9;O96000;O43677;P28331;O75306;O75489;P49821;O43181;O43920;O75380;O00217;P19404;P56181;P25705;P06576;P36542;Q9P0J0;P30049;P24539;P05496;P08559;Q15119;Q9Y5U8;Q06055;P48201;P18859;P48047;Q07869;P31040;P21912;O14521;P31930;P22695;P47985;Q13555;P20674"
"up_in_tubules"	"KEGG_pathway"	"hsa01200"	"Carbon metabolism - Homo sapiens (human)"	52	935	64	4387	5.45454545454545	1.45885571005243	9.55411338690629e-12	2.98088337671476e-09	3.73892045454545	"P11766;O75390;P10515;P09622;P36957;P30084;P10768;P09467;P04075;P07954;P05062;Q3LXA3;O43175;Q6NVY1;P23378;P49448;P17174;P00505;P06744;Q9Y617;O75874;P48735;O43837;P16219;P24752;P40925;P40926;Q02252;P21399;Q02218;Q99798;P05165;P05166;Q15067;Q9NYQ3;P08559;P17858;P08237;P00558;Q9ULD0;Q9NR19;P31040;P21912;O14521;P34896;P37837;P60174;Q9NUB1;P04040;Q96I99;P53597;Q15493"
"up_in_tubules"	"KEGG_pathway"	"hsa04714"	"Thermogenesis - Homo sapiens (human)"	66	935	107	4387	6.95187165775401	2.4390243902439	1.06506577282571e-10	3.31235455348797e-08	2.85026737967914	"O75947;O75964;Q9UBK2;P13073;P10606;P12074;P14854;P09669;P15954;P10176;P23786;P33121;O60488;O14949;Q9Y2R0;O75251;A0A096LP55;O15239;O43678;Q16718;P51970;O95299;O14561;O75438;O95178;O43676;O43674;O95139;O95169;Q9Y6M9;O96000;O43677;P28331;O75306;O75489;P49821;O43181;O43920;O75380;O00217;P19404;P56181;P25705;P06576;P36542;Q9P0J0;P30049;P24539;Q8N6T7;P05496;Q06055;P48201;P56385;P18859;P48047;Q9Y478;P31040;P21912;O14521;Q92922;P31930;P22695;P47985;Q96I36;P20674;P56134"
"up_in_tubules"	"KEGG_pathway"	"hsa04932"	"Non-alcoholic fatty liver disease - Homo sapiens (human)"	48	935	73	4387	5.02673796791444	1.66400729427855	1.16933031902884e-08	3.62492398898941e-06	3.02086294044392	"O43521;P13073;P10606;P12074;P14854;P09669;P15954;P10176;O14949;P06213;O75251;A0A096LP55;O15239;O43678;Q16718;P51970;O95299;O14561;O75438;O95178;O43676;O43674;O95139;O95169;Q9Y6M9;O96000;O43677;P28331;O75306;O75489;P49821;O43181;O43920;O75380;O00217;P19404;P56181;Q9P0J0;Q9NP71;Q07869;Q9Y478;P31040;P21912;O14521;P31930;P22695;P47985;P20674"
"up_in_tubules"	"KEGG_pathway"	"hsa05012"	"Parkinson disease - Homo sapiens (human)"	67	935	142	4387	7.05882352941176	3.23683610667882	2.99501239014348e-07	9.22463816164192e-05	2.1807787903894	"P30405;Q12931;O75947;P13073;P10606;P12074;P14854;P09669;P15954;P10176;O14949;Q6ZMH5;P05141;P12236;Q14571;O75251;P21397;P27338;P10636;A0A096LP55;O15239;O43678;Q16718;P51970;O95299;O14561;O75438;O95178;O43676;O43674;O95139;O95169;Q9Y6M9;O96000;O43677;P28331;O75306;O75489;P49821;O43181;O43920;O75380;O00217;P19404;P56181;P25705;P06576;P36542;Q9P0J0;P30049;P24539;P05496;Q06055;P48201;P18859;P48047;P31040;P21912;O14521;P00441;P10599;P0CG47;P31930;P22695;P47985;Q13555;P20674"
"up_in_tubules"	"KEGG_pathway"	"hsa00280"	"Valine, leucine and isoleucine degradation - Homo sapiens (human)"	29	935	34	4387	2.99465240641711	0.775017095965352	3.11879833255595e-07	9.57471088094678e-05	3.86398238439761	"P42765;P31937;P11182;P09622;P80404;P30084;Q08426;P05091;P30837;P49189;P51648;Q6NVY1;P09110;Q99714;P40939;P55084;Q16836;P35914;P11310;P16219;P45954;P24752;Q02252;P05165;P05166;Q13825;Q96RQ3;Q9HCC0;Q9BYV1"
"up_in_tubules"	"KEGG_pathway"	"hsa05020"	"Prion disease - Homo sapiens (human)"	62	935	127	4387	6.524064171123	2.89491679963529	3.60203024310197e-07	0.00011022212543892	2.25362752115879	"P30405;O75947;P13073;P10606;P12074;P14854;P09669;P15954;P10176;P13498;O14949;P05141;P12236;P11142;Q14571;O75251;A0A096LP55;O15239;O43678;Q16718;P51970;O95299;O14561;O75438;O95178;O43676;O43674;O95139;O95169;Q9Y6M9;O96000;O43677;P28331;O75306;O75489;P49821;O43181;O43920;O75380;O00217;P19404;P56181;P25705;P06576;P36542;Q9P0J0;P30049;P24539;P05496;Q06055;P48201;P18859;P48047;P31040;P21912;O14521;P00441;P10643;P31930;P22695;P47985;P20674"
"up_in_tubules"	"KEGG_pathway"	"hsa00071"	"Fatty acid degradation - Homo sapiens (human)"	25	935	26	4387	2.5668449197861	0.592660132208799	5.48947249892164e-07	0.00016742891121711	4.331057178116	"P42765;O75521;P11766;P28332;P23786;P42126;P30084;Q08426;P05091;P33121;O60488;P30837;P49189;P51648;Q92947;P09110;P40939;P55084;Q16836;P11310;P16219;P45954;P49748;P24752;Q15067"
"up_in_tubules"	"KEGG_pathway"	"hsa05016"	"Huntington disease - Homo sapiens (human)"	62	935	135	4387	6.524064171123	3.07727376339184	1.78529740948946e-06	0.000542730412484797	2.12007922360864	"P30405;O75947;Q9UBK2;P13073;P10606;P12074;P14854;P09669;P15954;P10176;O14949;P22352;P05141;P12236;O75251;A0A096LP55;O15239;O43678;Q16718;P51970;O95299;O14561;O75438;O95178;O43676;O43674;O95139;O95169;Q9Y6M9;O96000;O43677;P28331;O75306;O75489;P49821;O43181;O43920;O75380;O00217;P19404;P56181;P25705;P06576;P36542;Q9P0J0;P30049;P24539;P05496;Q06055;P48201;P18859;P48047;P36954;P31040;P21912;O14521;P00441;P04179;P31930;P22695;P47985;P20674"
"up_in_tubules"	"KEGG_pathway"	"hsa00330"	"Arginine and proline metabolism - Homo sapiens (human)"	25	935	29	4387	2.5668449197861	0.661043993617506	2.06691786324579e-06	0.000626276112563475	3.88301678037986	"Q96F10;Q86XE5;Q96EM0;P06732;P14920;P05091;P30837;P49189;P51648;P19801;P50440;P17174;P00505;P78540;P21397;P27338;P04181;P28838;Q96KP4;Q9UF12;P21673;P52788;Q9BSE5;P30038;O15460"
"up_in_tubules"	"KEGG_pathway"	"hsa04146"	"Peroxisome - Homo sapiens (human)"	26	935	33	4387	2.67379679144385	0.752222475495783	3.85098453607292e-06	0.00116299732989402	3.55452924971642	"O75521;Q9BTZ2;O14975;P14920;Q08426;P34913;P33121;O60488;P30044;P09110;P35914;O75874;P48735;Q9Y2Q3;Q06830;Q15067;Q9NYQ3;Q9P0Z9;O14832;Q9BY49;Q9NR77;P22307;P00441;P04179;Q99424;P04040"
"up_in_tubules"	"KEGG_pathway"	"hsa00010"	"Glycolysis / Gluconeogenesis - Homo sapiens (human)"	25	935	32	4387	2.5668449197861	0.729427855026214	6.78784023295836e-06	0.00204313991012047	3.51898395721925	"P14550;P11766;P28332;Q96C23;P10515;P09622;P05091;P30837;P09467;P49189;P51648;P04075;P05062;P35575;P06744;P07195;P35558;Q16822;P08559;P17858;P08237;P00558;Q9NR19;P60174;Q9NUB1"
"up_in_tubules"	"KEGG_pathway"	"hsa00020"	"Citrate cycle (TCA cycle) - Homo sapiens (human)"	22	935	26	4387	2.24598930481283	0.592660132208799	1.16722858650718e-05	0.00347834118779139	3.7896750308515	"O75390;P10515;P09622;P36957;P07954;O75874;P48735;O43837;P40925;P40926;P21399;Q02218;Q99798;P35558;Q16822;P08559;Q9ULD0;P31040;P21912;O14521;Q96I99;P53597"
"up_in_tubules"	"KEGG_pathway"	"hsa00380"	"Tryptophan metabolism - Homo sapiens (human)"	20	935	23	4387	2.03208556149733	0.524276270800091	2.45696384946206e-05	0.00729718263290231	3.87598232969077	"Q63HM1;Q8TDX5;P20711;P09622;P36957;P30084;Q08426;P05091;P30837;P49189;P51648;P19801;Q92947;P40939;Q16836;P24752;P21397;P27338;Q9H2A2;P04040"
"up_in_tubules"	"KEGG_pathway"	"hsa00620"	"Pyruvate metabolism - Homo sapiens (human)"	21	935	27	4387	2.13903743315508	0.615454752678368	4.50020931808897e-05	0.0132756174883625	3.47553971083383	"P14550;P11766;P28332;P10515;P09622;Q86WU2;P05091;P30837;P49189;P51648;P07954;Q16775;P24752;P07195;P40925;P40926;P35558;Q16822;P08559;Q9NR19;Q9NUB1"
"up_in_tubules"	"KEGG_pathway"	"hsa01230"	"Biosynthesis of amino acids - Homo sapiens (human)"	24	935	35	4387	2.45989304812834	0.797811716434921	6.2121371473109e-05	0.018263683213094	3.08330022918258	"O75390;P04075;P05062;O43175;P17174;P00505;Q9Y617;O75874;P48735;O43837;P78540;P31153;P04424;P00966;P21399;Q99798;P00439;P17858;P08237;P00558;P34896;P37837;P60174;Q03154"
"up_in_tubules"	"KEGG_pathway"	"hsa05010"	"Alzheimer disease - Homo sapiens (human)"	65	935	168	4387	6.84491978609626	3.82949623888762	8.51162998104573e-05	0.0248539595446535	1.78742042271454	"P30405;O75947;P13073;P10606;P12074;P14854;P09669;P15954;P10176;O14949;Q6ZMH5;P05141;P12236;Q99714;P02649;P06213;Q14571;O75251;P10636;A0A096LP55;O15239;O43678;Q16718;P51970;O95299;O14561;O75438;O95178;O43676;O43674;O95139;O95169;Q9Y6M9;O96000;O43677;P28331;O75306;O75489;P49821;O43181;O43920;O75380;O00217;P19404;P56181;P25705;Q9NPH5;P06576;P36542;Q9P0J0;P30049;P24539;P05496;Q06055;P48201;P18859;P48047;P31040;P21912;O14521;P31930;P22695;P47985;Q13467;P20674"
"up_in_tubules"	"KEGG_pathway"	"hsa00630"	"Glyoxylate and dicarboxylate metabolism - Homo sapiens (human)"	17	935	19	4387	1.71122994652406	0.433097788921814	9.24475614805488e-05	0.0269022403908397	3.95113988179004	"Q86XE5;Q63HM1;O75390;P09622;P23378;P24752;P40925;P40926;P21399;Q99798;P05165;P05166;Q9NYQ3;Q9NR19;P34896;Q9NUB1;P04040"
