"Uniprot_Accession","Uniprot_ID","KEGG_ID","Pathway_ID","Pathway_name"
"P11229","ACM1_HUMAN","hsa:1128","path:hsa04725","Cholinergic synapse - Homo sapiens (human)"
"P11229","ACM1_HUMAN","hsa:1128","path:hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)"
"P11229","ACM1_HUMAN","hsa:1128","path:hsa05010","Alzheimer disease - Homo sapiens (human)"
"Q86XE5","HOGA1_HUMAN","hsa:112817","path:hsa00630","Glyoxylate and dicarboxylate metabolism - Homo sapiens (human)"
"Q86XE5","HOGA1_HUMAN","hsa:112817","path:hsa00330","Arginine and proline metabolism - Homo sapiens (human)"
"Q86XE5","HOGA1_HUMAN","hsa:112817","path:hsa01100","Metabolic pathways - Homo sapiens (human)"
"Q9UQ53","MGT4B_HUMAN","hsa:11282","path:hsa01100","Metabolic pathways - Homo sapiens (human)"
"Q9UQ53","MGT4B_HUMAN","hsa:11282","path:hsa00513","Various types of N-glycan biosynthesis - Homo sapiens (human)"
"Q9UQ53","MGT4B_HUMAN","hsa:11282","path:hsa00510","N-Glycan biosynthesis - Homo sapiens (human)"
"P98187","CP4F8_HUMAN","hsa:11283","path:hsa00590","Arachidonic acid metabolism - Homo sapiens (human)"
"P98187","CP4F8_HUMAN","hsa:11283","path:hsa01100","Metabolic pathways - Homo sapiens (human)"
"Q96EM0","T3HPD_HUMAN","hsa:112849","path:hsa00330","Arginine and proline metabolism - Homo sapiens (human)"
"Q96EM0","T3HPD_HUMAN","hsa:112849","path:hsa01100","Metabolic pathways - Homo sapiens (human)"
"Q9UBV7","B4GT7_HUMAN","hsa:11285","path:hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Homo sapiens (human)"
"Q9UBV7","B4GT7_HUMAN","hsa:11285","path:hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Homo sapiens (human)"
"Q9UBV7","B4GT7_HUMAN","hsa:11285","path:hsa01100","Metabolic pathways - Homo sapiens (human)"
"P08172","ACM2_HUMAN","hsa:1129","path:hsa04024","cAMP signaling pathway - Homo sapiens (human)"
"P08172","ACM2_HUMAN","hsa:1129","path:hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)"
"P08172","ACM2_HUMAN","hsa:1129","path:hsa04020","Calcium signaling pathway - Homo sapiens (human)"
"P08172","ACM2_HUMAN","hsa:1129","path:hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)"
"P08172","ACM2_HUMAN","hsa:1129","path:hsa04080","Neuroactive ligand-receptor interaction - Homo sapiens (human)"
"P08172","ACM2_HUMAN","hsa:1129","path:hsa04725","Cholinergic synapse - Homo sapiens (human)"
"Q4G0F5","VP26B_HUMAN","hsa:112936","path:hsa04144","Endocytosis - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa00230","Purine metabolism - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04714","Thermogenesis - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04912","GnRH signaling pathway - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa01100","Metabolic pathways - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04972","Pancreatic secretion - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04611","Platelet activation - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04915","Estrogen signaling pathway - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa05166","Human T-cell leukemia virus 1 infection - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04916","Melanogenesis - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04724","Glutamatergic synapse - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04022","cGMP-PKG signaling pathway - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04024","cAMP signaling pathway - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa05207","Chemical carcinogenesis - receptor activation - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04261","Adrenergic signaling in cardiomyocytes - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04020","Calcium signaling pathway - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04062","Chemokine signaling pathway - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04727","GABAergic synapse - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04923","Regulation of lipolysis in adipocytes - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa05414","Dilated cardiomyopathy - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04725","Cholinergic synapse - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04750","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04713","Circadian entrainment - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04911","Insulin secretion - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04926","Relaxin signaling pathway - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa01522","Endocrine resistance - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04213","Longevity regulating pathway - multiple species - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04914","Progesterone-mediated oocyte maturation - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04371","Apelin signaling pathway - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04211","Longevity regulating pathway - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04921","Oxytocin signaling pathway - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04976","Bile secretion - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04015","Rap1 signaling pathway - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04971","Gastric acid secretion - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04918","Thyroid hormone synthesis - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04928","Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04270","Vascular smooth muscle contraction - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04927","Cortisol synthesis and secretion - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa05163","Human cytomegalovirus infection - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa05200","Pathways in cancer - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04925","Aldosterone synthesis and secretion - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04913","Ovarian steroidogenesis - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04072","Phospholipase D signaling pathway - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04540","Gap junction - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04934","Cushing syndrome - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04935","Growth hormone synthesis, secretion and action - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa05032","Morphine addiction - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04114","Oocyte meiosis - Homo sapiens (human)"
"P51828","ADCY7_HUMAN","hsa:113","path:hsa04970","Salivary secretion - Homo sapiens (human)"
"Q8N3E9","PLCD3_HUMAN","hsa:113026","path:hsa00562","Inositol phosphate metabolism - Homo sapiens (human)"
"Q8N3E9","PLCD3_HUMAN","hsa:113026","path:hsa04919","Thyroid hormone signaling pathway - Homo sapiens (human)"
"Q8N3E9","PLCD3_HUMAN","hsa:113026","path:hsa04933","AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)"
"Q8N3E9","PLCD3_HUMAN","hsa:113026","path:hsa01100","Metabolic pathways - Homo sapiens (human)"
"Q8N3E9","PLCD3_HUMAN","hsa:113026","path:hsa05131","Shigellosis - Homo sapiens (human)"
"Q8N3E9","PLCD3_HUMAN","hsa:113026","path:hsa04020","Calcium signaling pathway - Homo sapiens (human)"
"Q8N3E9","PLCD3_HUMAN","hsa:113026","path:hsa04070","Phosphatidylinositol signaling system - Homo sapiens (human)"
"Q96A98","TIP39_HUMAN","hsa:113091","path:hsa04080","Neuroactive ligand-receptor interaction - Homo sapiens (human)"
"P20309","ACM3_HUMAN","hsa:1131","path:hsa04971","Gastric acid secretion - Homo sapiens (human)"
"P20309","ACM3_HUMAN","hsa:1131","path:hsa04020","Calcium signaling pathway - Homo sapiens (human)"
"P20309","ACM3_HUMAN","hsa:1131","path:hsa04725","Cholinergic synapse - Homo sapiens (human)"
"P20309","ACM3_HUMAN","hsa:1131","path:hsa04972","Pancreatic secretion - Homo sapiens (human)"
"P20309","ACM3_HUMAN","hsa:1131","path:hsa04080","Neuroactive ligand-receptor interaction - Homo sapiens (human)"
"P20309","ACM3_HUMAN","hsa:1131","path:hsa05010","Alzheimer disease - Homo sapiens (human)"
"P20309","ACM3_HUMAN","hsa:1131","path:hsa04911","Insulin secretion - Homo sapiens (human)"
"P20309","ACM3_HUMAN","hsa:1131","path:hsa04970","Salivary secretion - Homo sapiens (human)"
"P20309","ACM3_HUMAN","hsa:1131","path:hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"P20309","ACM3_HUMAN","hsa:1131","path:hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)"
"P20309","ACM3_HUMAN","hsa:1131","path:hsa04742","Taste transduction - Homo sapiens (human)"
"Q9NRW7","VPS45_HUMAN","hsa:11311","path:hsa04144","Endocytosis - Homo sapiens (human)"
"O95372","LYPA2_HUMAN","hsa:11313","path:hsa00564","Glycerophospholipid metabolism - Homo sapiens (human)"
"Q96FF9","CDCA5_HUMAN","hsa:113130","path:hsa05206","MicroRNAs in cancer - Homo sapiens (human)"
"Q8IVF2","AHNK2_HUMAN","hsa:113146","path:hsa05132","Salmonella infection - Homo sapiens (human)"
"Q99497","PARK7_HUMAN","hsa:11315","path:hsa05012","Parkinson disease - Homo sapiens (human)"
"Q99497","PARK7_HUMAN","hsa:11315","path:hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"Q9UBG7","RBPJL_HUMAN","hsa:11317","path:hsa05203","Viral carcinogenesis - Homo sapiens (human)"
"Q9UBG7","RBPJL_HUMAN","hsa:11317","path:hsa05169","Epstein-Barr virus infection - Homo sapiens (human)"
"Q9UBG7","RBPJL_HUMAN","hsa:11317","path:hsa05017","Spinocerebellar ataxia - Homo sapiens (human)"
"Q9UBG7","RBPJL_HUMAN","hsa:11317","path:hsa05165","Human papillomavirus infection - Homo sapiens (human)"
"Q9UBG7","RBPJL_HUMAN","hsa:11317","path:hsa04330","Notch signaling pathway - Homo sapiens (human)"
"Q9UBG7","RBPJL_HUMAN","hsa:11317","path:hsa04658","Th1 and Th2 cell differentiation - Homo sapiens (human)"
"Q8NCH0","CHSTE_HUMAN","hsa:113189","path:hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Homo sapiens (human)"
"P08173","ACM4_HUMAN","hsa:1132","path:hsa04725","Cholinergic synapse - Homo sapiens (human)"
"P08173","ACM4_HUMAN","hsa:1132","path:hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)"
"P08173","ACM4_HUMAN","hsa:1132","path:hsa04080","Neuroactive ligand-receptor interaction - Homo sapiens (human)"
"Q9UM21","MGT4A_HUMAN","hsa:11320","path:hsa00510","N-Glycan biosynthesis - Homo sapiens (human)"
"Q9UM21","MGT4A_HUMAN","hsa:11320","path:hsa00513","Various types of N-glycan biosynthesis - Homo sapiens (human)"
"Q9UM21","MGT4A_HUMAN","hsa:11320","path:hsa01100","Metabolic pathways - Homo sapiens (human)"
"Q96NT5","PCFT_HUMAN","hsa:113235","path:hsa04977","Vitamin digestion and absorption - Homo sapiens (human)"
"Q96NT5","PCFT_HUMAN","hsa:113235","path:hsa04978","Mineral absorption - Homo sapiens (human)"
"Q96NT5","PCFT_HUMAN","hsa:113235","path:hsa01523","Antifolate resistance - Homo sapiens (human)"
"Q86XP3","DDX42_HUMAN","hsa:11325","path:hsa03040","Spliceosome - Homo sapiens (human)"
"Q9Y279","VSIG4_HUMAN","hsa:11326","path:hsa04610","Complement and coagulation cascades - Homo sapiens (human)"
"Q9NQ40","S52A3_HUMAN","hsa:113278","path:hsa04977","Vitamin digestion and absorption - Homo sapiens (human)"
"P08912","ACM5_HUMAN","hsa:1133","path:hsa04725","Cholinergic synapse - Homo sapiens (human)"
"P08912","ACM5_HUMAN","hsa:1133","path:hsa04020","Calcium signaling pathway - Homo sapiens (human)"
"P08912","ACM5_HUMAN","hsa:1133","path:hsa05010","Alzheimer disease - Homo sapiens (human)"
"P08912","ACM5_HUMAN","hsa:1133","path:hsa04080","Neuroactive ligand-receptor interaction - Homo sapiens (human)"
"P08912","ACM5_HUMAN","hsa:1133","path:hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)"
"P08912","ACM5_HUMAN","hsa:1133","path:hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"O00154","BACH_HUMAN","hsa:11332","path:hsa01040","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"O00154","BACH_HUMAN","hsa:11332","path:hsa00062","Fatty acid elongation - Homo sapiens (human)"
"Q13185","CBX3_HUMAN","hsa:11335","path:hsa05131","Shigellosis - Homo sapiens (human)"
"O95166","GBRAP_HUMAN","hsa:11337","path:hsa04727","GABAergic synapse - Homo sapiens (human)"
"O95166","GBRAP_HUMAN","hsa:11337","path:hsa04068","FoxO signaling pathway - Homo sapiens (human)"
"O95166","GBRAP_HUMAN","hsa:11337","path:hsa04140","Autophagy - animal - Homo sapiens (human)"
"O95166","GBRAP_HUMAN","hsa:11337","path:hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)"
"O95166","GBRAP_HUMAN","hsa:11337","path:hsa04137","Mitophagy - animal - Homo sapiens (human)"
"O95166","GBRAP_HUMAN","hsa:11337","path:hsa04136","Autophagy - other - Homo sapiens (human)"
"P26368","U2AF2_HUMAN","hsa:11338","path:hsa03040","Spliceosome - Homo sapiens (human)"
"P02708","ACHA_HUMAN","hsa:1134","path:hsa04080","Neuroactive ligand-receptor interaction - Homo sapiens (human)"
"Q96B26","EXOS8_HUMAN","hsa:11340","path:hsa03018","RNA degradation - Homo sapiens (human)"
"Q99685","MGLL_HUMAN","hsa:11343","path:hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)"
"Q99685","MGLL_HUMAN","hsa:11343","path:hsa04714","Thermogenesis - Homo sapiens (human)"
"Q99685","MGLL_HUMAN","hsa:11343","path:hsa01100","Metabolic pathways - Homo sapiens (human)"
"Q99685","MGLL_HUMAN","hsa:11343","path:hsa04923","Regulation of lipolysis in adipocytes - Homo sapiens (human)"
"Q99685","MGLL_HUMAN","hsa:11343","path:hsa00561","Glycerolipid metabolism - Homo sapiens (human)"
"P60520","GBRL2_HUMAN","hsa:11345","path:hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)"
"P60520","GBRL2_HUMAN","hsa:11345","path:hsa04136","Autophagy - other - Homo sapiens (human)"
"P60520","GBRL2_HUMAN","hsa:11345","path:hsa04727","GABAergic synapse - Homo sapiens (human)"
"P60520","GBRL2_HUMAN","hsa:11345","path:hsa04068","FoxO signaling pathway - Homo sapiens (human)"
"P60520","GBRL2_HUMAN","hsa:11345","path:hsa04140","Autophagy - animal - Homo sapiens (human)"
"P60520","GBRL2_HUMAN","hsa:11345","path:hsa04137","Mitophagy - animal - Homo sapiens (human)"
"Q96A70","AZIN2_HUMAN","hsa:113451","path:hsa00330","Arginine and proline metabolism - Homo sapiens (human)"
"Q96A70","AZIN2_HUMAN","hsa:113451","path:hsa01100","Metabolic pathways - Homo sapiens (human)"
"P0DPH7","TBA3C_HUMAN","hsa:113457","path:hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"P0DPH8","TBA3D_HUMAN","hsa:113457","path:hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"P0DPH7","TBA3C_HUMAN","hsa:113457","path:hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"P0DPH8","TBA3D_HUMAN","hsa:113457","path:hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"P0DPH7","TBA3C_HUMAN","hsa:113457","path:hsa04540","Gap junction - Homo sapiens (human)"
"P0DPH8","TBA3D_HUMAN","hsa:113457","path:hsa04540","Gap junction - Homo sapiens (human)"
"P0DPH7","TBA3C_HUMAN","hsa:113457","path:hsa05012","Parkinson disease - Homo sapiens (human)"
"P0DPH8","TBA3D_HUMAN","hsa:113457","path:hsa05012","Parkinson disease - Homo sapiens (human)"
"P0DPH7","TBA3C_HUMAN","hsa:113457","path:hsa05020","Prion disease - Homo sapiens (human)"
"P0DPH8","TBA3D_HUMAN","hsa:113457","path:hsa05020","Prion disease - Homo sapiens (human)"
"P0DPH7","TBA3C_HUMAN","hsa:113457","path:hsa05016","Huntington disease - Homo sapiens (human)"
"P0DPH8","TBA3D_HUMAN","hsa:113457","path:hsa05016","Huntington disease - Homo sapiens (human)"
"P0DPH7","TBA3C_HUMAN","hsa:113457","path:hsa04210","Apoptosis - Homo sapiens (human)"
"P0DPH8","TBA3D_HUMAN","hsa:113457","path:hsa04210","Apoptosis - Homo sapiens (human)"
"P0DPH7","TBA3C_HUMAN","hsa:113457","path:hsa04530","Tight junction - Homo sapiens (human)"
"P0DPH8","TBA3D_HUMAN","hsa:113457","path:hsa04530","Tight junction - Homo sapiens (human)"
"P0DPH7","TBA3C_HUMAN","hsa:113457","path:hsa05010","Alzheimer disease - Homo sapiens (human)"
"P0DPH8","TBA3D_HUMAN","hsa:113457","path:hsa05010","Alzheimer disease - Homo sapiens (human)"
"P0DPH7","TBA3C_HUMAN","hsa:113457","path:hsa05132","Salmonella infection - Homo sapiens (human)"
"P0DPH8","TBA3D_HUMAN","hsa:113457","path:hsa05132","Salmonella infection - Homo sapiens (human)"
"P0DPH7","TBA3C_HUMAN","hsa:113457","path:hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)"
"P0DPH8","TBA3D_HUMAN","hsa:113457","path:hsa05130","Pathogenic Escherichia coli infection - Homo sapiens (human)"
"P0DPH7","TBA3C_HUMAN","hsa:113457","path:hsa04145","Phagosome - Homo sapiens (human)"
"P0DPH8","TBA3D_HUMAN","hsa:113457","path:hsa04145","Phagosome - Homo sapiens (human)"
"Q8N3V7","SYNPO_HUMAN","hsa:11346","path:hsa04530","Tight junction - Homo sapiens (human)"
"Q15822","ACHA2_HUMAN","hsa:1135","path:hsa04080","Neuroactive ligand-receptor interaction - Homo sapiens (human)"
"P32297","ACHA3_HUMAN","hsa:1136","path:hsa04080","Neuroactive ligand-receptor interaction - Homo sapiens (human)"
"P32297","ACHA3_HUMAN","hsa:1136","path:hsa05207","Chemical carcinogenesis - receptor activation - Homo sapiens (human)"
"P32297","ACHA3_HUMAN","hsa:1136","path:hsa04725","Cholinergic synapse - Homo sapiens (human)"
"Q7Z449","CP2U1_HUMAN","hsa:113612","path:hsa00590","Arachidonic acid metabolism - Homo sapiens (human)"
"Q7Z449","CP2U1_HUMAN","hsa:113612","path:hsa01100","Metabolic pathways - Homo sapiens (human)"
"Q7Z449","CP2U1_HUMAN","hsa:113612","path:hsa00071","Fatty acid degradation - Homo sapiens (human)"
"Q96GA7","SDSL_HUMAN","hsa:113675","path:hsa01100","Metabolic pathways - Homo sapiens (human)"
"Q96GA7","SDSL_HUMAN","hsa:113675","path:hsa00290","Valine, leucine and isoleucine biosynthesis - Homo sapiens (human)"
"Q96GA7","SDSL_HUMAN","hsa:113675","path:hsa01230","Biosynthesis of amino acids - Homo sapiens (human)"
"Q96GA7","SDSL_HUMAN","hsa:113675","path:hsa00270","Cysteine and methionine metabolism - Homo sapiens (human)"
"Q96GA7","SDSL_HUMAN","hsa:113675","path:hsa01200","Carbon metabolism - Homo sapiens (human)"
"Q96GA7","SDSL_HUMAN","hsa:113675","path:hsa00260","Glycine, serine and threonine metabolism - Homo sapiens (human)"
"P43681","ACHA4_HUMAN","hsa:1137","path:hsa05207","Chemical carcinogenesis - receptor activation - Homo sapiens (human)"
"P43681","ACHA4_HUMAN","hsa:1137","path:hsa05033","Nicotine addiction - Homo sapiens (human)"
"P43681","ACHA4_HUMAN","hsa:1137","path:hsa04725","Cholinergic synapse - Homo sapiens (human)"
"P43681","ACHA4_HUMAN","hsa:1137","path:hsa04080","Neuroactive ligand-receptor interaction - Homo sapiens (human)"
"P30532","ACHA5_HUMAN","hsa:1138","path:hsa04080","Neuroactive ligand-receptor interaction - Homo sapiens (human)"
"Q9Y2Q1","ZN257_HUMAN","hsa:113835","path:hsa05168","Herpes simplex virus 1 infection - Homo sapiens (human)"
"Q86UW9","DTX2_HUMAN","hsa:113878","path:hsa04330","Notch signaling pathway - Homo sapiens (human)"
"P36544","ACHA7_HUMAN","hsa:1139","path:hsa04725","Cholinergic synapse - Homo sapiens (human)"
"P36544","ACHA7_HUMAN","hsa:1139","path:hsa05207","Chemical carcinogenesis - receptor activation - Homo sapiens (human)"
"P36544","ACHA7_HUMAN","hsa:1139","path:hsa04020","Calcium signaling pathway - Homo sapiens (human)"
"P36544","ACHA7_HUMAN","hsa:1139","path:hsa04080","Neuroactive ligand-receptor interaction - Homo sapiens (human)"
"P36544","ACHA7_HUMAN","hsa:1139","path:hsa05010","Alzheimer disease - Homo sapiens (human)"
"P36544","ACHA7_HUMAN","hsa:1139","path:hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"P36544","ACHA7_HUMAN","hsa:1139","path:hsa05033","Nicotine addiction - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04972","Pancreatic secretion - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04724","Glutamatergic synapse - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04261","Adrenergic signaling in cardiomyocytes - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa05414","Dilated cardiomyopathy - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa05207","Chemical carcinogenesis - receptor activation - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04923","Regulation of lipolysis in adipocytes - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04270","Vascular smooth muscle contraction - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04915","Estrogen signaling pathway - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04020","Calcium signaling pathway - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04912","GnRH signaling pathway - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04371","Apelin signaling pathway - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa05166","Human T-cell leukemia virus 1 infection - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04211","Longevity regulating pathway - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04921","Oxytocin signaling pathway - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04611","Platelet activation - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04540","Gap junction - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04024","cAMP signaling pathway - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04927","Cortisol synthesis and secretion - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa01522","Endocrine resistance - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04727","GABAergic synapse - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04913","Ovarian steroidogenesis - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa00230","Purine metabolism - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04914","Progesterone-mediated oocyte maturation - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04976","Bile secretion - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04062","Chemokine signaling pathway - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04934","Cushing syndrome - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04911","Insulin secretion - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04916","Melanogenesis - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa05163","Human cytomegalovirus infection - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04971","Gastric acid secretion - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04935","Growth hormone synthesis, secretion and action - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04213","Longevity regulating pathway - multiple species - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04725","Cholinergic synapse - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04713","Circadian entrainment - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa05200","Pathways in cancer - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04918","Thyroid hormone synthesis - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04970","Salivary secretion - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa05032","Morphine addiction - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04720","Long-term potentiation - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04022","cGMP-PKG signaling pathway - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa01100","Metabolic pathways - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04742","Taste transduction - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04926","Relaxin signaling pathway - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04750","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04072","Phospholipase D signaling pathway - Homo sapiens (human)"
"P40145","ADCY8_HUMAN","hsa:114","path:hsa04714","Thermogenesis - Homo sapiens (human)"
